,date_performed,bioassay_performed,biological_rep_number,technical_rep_number,performed_by,kd_scored_by,Mort_ScoredBy,X48hr_scored_by,X72hr_scored_by,mosquito_wet_weights_g,mosquito_dry_weights_g,mosquito_wing_lengths,start_exposure_temperature_c,start_exposure_humidity_percentage,end_exposure_temperature_c,end_exposure_humidity_percentage,X24_hour_temperature_c,Mort_Humid_Perc,X48_hour_temperature_c,X48_hour_humidity_percentage,X72_hour_temperature_c,X72_hour_humidity_percentage,colony,insecticide,concentration_percentage,concentration_mgm2,concentration_ugbottle,Knockdown_60min,Mortality_24hr,X48_hour_dead,X72_hour_dead,total_mosquitoes,data_input_checked,bioassay_notes,RawMortProp,StartHumidProp,EndHumidProp,MortHumidProp,HumidDelta,Alive,Year,bottles_coated_by
253,22/06/2022,WHO_bottles,4,1,gpr,gpr,dw,NA,NA,0.00125,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,1,NA,NA,27,NA,NA,0.037037037,0.777,0.776,NA,0.1,26,2022,Not Assessed
254,22/06/2022,WHO_bottles,4,2,gpr,gpr,dw,NA,NA,0.00125,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,2,NA,NA,32,NA,NA,0.0625,0.777,0.776,NA,0.1,30,2022,Not Assessed
255,22/06/2022,WHO_bottles,4,1,gpr,gpr,dw,NA,NA,0.00125,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,23,16,NA,NA,24,NA,NA,0.666666667,0.777,0.776,NA,0.1,8,2022,Not Assessed
256,22/06/2022,WHO_bottles,4,2,gpr,gpr,dw,NA,NA,0.00125,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,28,23,NA,NA,28,NA,NA,0.821428571,0.777,0.776,NA,0.1,5,2022,Not Assessed
257,22/06/2022,WHO_bottles,4,3,gpr,gpr,dw,NA,NA,0.00125,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,30,26,NA,NA,30,NA,NA,0.866666667,0.777,0.776,NA,0.1,4,2022,Not Assessed
258,22/06/2022,WHO_bottles,4,4,gpr,gpr,dw,NA,NA,0.00125,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,22,NA,NA,26,NA,NA,0.846153846,0.777,0.776,NA,0.1,4,2022,Not Assessed
259,22/06/2022,WHO_bottles,4,5,gpr,gpr,dw,NA,NA,0.00125,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,30,28,NA,NA,31,NA,NA,0.903225806,0.777,0.776,NA,0.1,3,2022,Not Assessed
260,22/06/2022,WHO_bottles,4,6,gpr,gpr,dw,NA,NA,0.00125,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,29,26,NA,NA,29,NA,NA,0.896551724,0.777,0.776,NA,0.1,3,2022,Not Assessed
261,22/06/2022,WHO_bottles,4,7,gpr,gpr,dw,NA,NA,0.00125,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,28,18,NA,NA,29,NA,NA,0.620689655,0.777,0.776,NA,0.1,11,2022,Not Assessed
262,22/06/2022,WHO_bottles,4,1,jag,jag,dw,NA,NA,0.00125,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,1,NA,NA,27,NA,NA,0.037037037,0.777,0.776,NA,0.1,26,2022,Not Assessed
263,22/06/2022,WHO_bottles,4,2,jag,jag,dw,NA,NA,0.00125,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,0,NA,NA,23,NA,NA,0,0.777,0.776,NA,0.1,23,2022,Not Assessed
264,22/06/2022,WHO_bottles,4,1,jag,jag,dw,NA,NA,0.00125,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,19,NA,NA,26,NA,NA,0.730769231,0.777,0.776,NA,0.1,7,2022,Not Assessed
265,22/06/2022,WHO_bottles,4,2,jag,jag,dw,NA,NA,0.00125,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,30,26,NA,NA,30,NA,NA,0.866666667,0.777,0.776,NA,0.1,4,2022,Not Assessed
266,22/06/2022,WHO_bottles,4,3,jag,jag,dw,NA,NA,0.00125,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,21,NA,NA,25,NA,NA,0.84,0.777,0.776,NA,0.1,4,2022,Not Assessed
267,22/06/2022,WHO_bottles,4,4,jag,jag,dw,NA,NA,0.00125,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,6,1,NA,NA,24,NA,NA,0.041666667,0.777,0.776,NA,0.1,23,2022,Not Assessed
268,22/06/2022,WHO_bottles,4,5,jag,jag,dw,NA,NA,0.00125,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,10,3,NA,NA,29,NA,NA,0.103448276,0.777,0.776,NA,0.1,26,2022,Not Assessed
269,22/06/2022,WHO_bottles,4,6,jag,jag,dw,NA,NA,0.00125,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,4,2,NA,NA,22,NA,NA,0.090909091,0.777,0.776,NA,0.1,20,2022,Not Assessed
270,22/06/2022,WHO_bottles,4,7,jag,jag,dw,NA,NA,0.00125,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,5,1,NA,NA,24,NA,NA,0.041666667,0.777,0.776,NA,0.1,23,2022,Not Assessed
271,22/06/2022,WHO_bottles,4,1,gpr,jag,NA,NA,NA,0.00115,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,NA,NA,NA,27,NA,2nd operator didn't score,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
272,22/06/2022,WHO_bottles,4,2,gpr,jag,NA,NA,NA,0.00115,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,NA,NA,NA,32,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
273,22/06/2022,WHO_bottles,4,1,gpr,jag,NA,NA,NA,0.00115,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,24,NA,NA,NA,24,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
274,22/06/2022,WHO_bottles,4,2,gpr,jag,NA,NA,NA,0.00115,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,28,NA,NA,NA,28,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
275,22/06/2022,WHO_bottles,4,3,gpr,jag,NA,NA,NA,0.00115,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,30,NA,NA,NA,30,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
276,22/06/2022,WHO_bottles,4,4,gpr,jag,NA,NA,NA,0.00115,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,NA,NA,NA,26,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
277,22/06/2022,WHO_bottles,4,5,gpr,jag,NA,NA,NA,0.00115,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,31,NA,NA,NA,31,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
278,22/06/2022,WHO_bottles,4,6,gpr,jag,NA,NA,NA,0.00115,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,29,NA,NA,NA,29,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
279,22/06/2022,WHO_bottles,4,7,gpr,jag,NA,NA,NA,0.00115,0.00062,3.021,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,29,NA,NA,NA,29,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
280,22/06/2022,WHO_bottles,4,1,jag,gpr,NA,NA,NA,0.00115,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,NA,NA,NA,27,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
281,22/06/2022,WHO_bottles,4,2,jag,gpr,NA,NA,NA,0.00115,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,NA,NA,NA,23,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
282,22/06/2022,WHO_bottles,4,1,jag,gpr,NA,NA,NA,0.00115,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,NA,NA,NA,26,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
283,22/06/2022,WHO_bottles,4,2,jag,gpr,NA,NA,NA,0.00115,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,30,NA,NA,NA,30,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
284,22/06/2022,WHO_bottles,4,3,jag,gpr,NA,NA,NA,0.00115,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,21,NA,NA,NA,25,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
285,22/06/2022,WHO_bottles,4,4,jag,gpr,NA,NA,NA,0.00115,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,4,NA,NA,NA,24,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
286,22/06/2022,WHO_bottles,4,5,jag,gpr,NA,NA,NA,0.00115,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,11,NA,NA,NA,29,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
287,22/06/2022,WHO_bottles,4,6,jag,gpr,NA,NA,NA,0.00115,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,3,NA,NA,NA,22,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
288,22/06/2022,WHO_bottles,4,7,jag,gpr,NA,NA,NA,0.00115,0.00057,3.0215,27,77.7,27,77.6,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,6,NA,NA,NA,24,NA,NA,NA,0.777,0.776,NA,0.1,NA,2022,Not Assessed
289,15/06/2022,WHO_bottles,5,1,gpr,gpr,gpr,NA,NA,0.00131,0.00054,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,0,NA,NA,25,NA,NA,0,0.774,0.774,0.78,0,25,2022,Not Assessed
290,15/06/2022,WHO_bottles,5,2,gpr,gpr,gpr,NA,NA,0.00131,0.00054,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,1,2,NA,NA,24,NA,NA,0.083333333,0.774,0.774,0.78,0,22,2022,Not Assessed
291,15/06/2022,WHO_bottles,5,1,gpr,gpr,gpr,NA,NA,0.00131,0.00054,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,13,1,NA,NA,25,NA,NA,0.04,0.774,0.774,0.78,0,24,2022,Not Assessed
292,15/06/2022,WHO_bottles,5,2,gpr,gpr,gpr,NA,NA,0.00131,0.00054,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,11,4,NA,NA,23,NA,NA,0.173913043,0.774,0.774,0.78,0,19,2022,Not Assessed
293,15/06/2022,WHO_bottles,5,3,gpr,gpr,gpr,NA,NA,0.00131,0.00054,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,16,7,NA,NA,28,NA,NA,0.25,0.774,0.774,0.78,0,21,2022,Not Assessed
294,15/06/2022,WHO_bottles,5,4,gpr,gpr,gpr,NA,NA,0.00131,0.00054,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,11,17,NA,NA,25,NA,NA,0.68,0.774,0.774,0.78,0,8,2022,Not Assessed
295,15/06/2022,WHO_bottles,5,5,gpr,gpr,gpr,NA,NA,0.00131,0.00054,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,12,6,NA,NA,26,NA,NA,0.230769231,0.774,0.774,0.78,0,20,2022,Not Assessed
296,15/06/2022,WHO_bottles,5,6,gpr,gpr,gpr,NA,NA,0.00131,0.00054,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,7,1,NA,NA,25,NA,NA,0.04,0.774,0.774,0.78,0,24,2022,Not Assessed
297,15/06/2022,WHO_bottles,5,7,gpr,gpr,gpr,NA,NA,0.00131,0.00054,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,10,2,NA,NA,24,NA,NA,0.083333333,0.774,0.774,0.78,0,22,2022,Not Assessed
298,15/06/2022,WHO_bottles,5,1,gpr,jag,jag,NA,NA,0.00131,0.00054,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,0,NA,NA,25,NA,NA,0,0.774,0.774,0.78,0,25,2022,Not Assessed
299,15/06/2022,WHO_bottles,5,2,gpr,jag,jag,NA,NA,0.00131,0.00054,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,2,NA,NA,24,NA,NA,0.083333333,0.774,0.774,0.78,0,22,2022,Not Assessed
300,15/06/2022,WHO_bottles,5,1,gpr,jag,jag,NA,NA,0.00131,0.00054,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,12,1,NA,NA,25,NA,NA,0.04,0.774,0.774,0.78,0,24,2022,Not Assessed
301,15/06/2022,WHO_bottles,5,2,gpr,jag,jag,NA,NA,0.00131,0.00054,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,11,4,NA,NA,23,NA,NA,0.173913043,0.774,0.774,0.78,0,19,2022,Not Assessed
302,15/06/2022,WHO_bottles,5,3,gpr,jag,jag,NA,NA,0.00131,0.00054,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,13,11,NA,NA,28,NA,NA,0.392857143,0.774,0.774,0.78,0,17,2022,Not Assessed
303,15/06/2022,WHO_bottles,5,4,gpr,jag,jag,NA,NA,0.00131,0.00054,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,11,15,NA,NA,25,NA,NA,0.6,0.774,0.774,0.78,0,10,2022,Not Assessed
304,15/06/2022,WHO_bottles,5,5,gpr,jag,jag,NA,NA,0.00131,0.00054,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,7,4,NA,NA,26,NA,NA,0.153846154,0.774,0.774,0.78,0,22,2022,Not Assessed
305,15/06/2022,WHO_bottles,5,6,gpr,jag,jag,NA,NA,0.00131,0.00054,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,8,0,NA,NA,25,NA,NA,0,0.774,0.774,0.78,0,25,2022,Not Assessed
306,15/06/2022,WHO_bottles,5,7,gpr,jag,jag,NA,NA,0.00131,0.00054,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,9,2,NA,NA,24,NA,NA,0.083333333,0.774,0.774,0.78,0,22,2022,Not Assessed
307,15/06/2022,WHO_bottles,5,1,jag,gpr,gpr,NA,NA,0.00127,0.00055,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,0,NA,NA,21,NA,NA,0,0.774,0.774,0.78,0,21,2022,Not Assessed
308,15/06/2022,WHO_bottles,5,2,jag,gpr,gpr,NA,NA,0.00127,0.00055,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,0,NA,NA,28,NA,NA,0,0.774,0.774,0.78,0,28,2022,Not Assessed
309,15/06/2022,WHO_bottles,5,1,jag,gpr,gpr,NA,NA,0.00127,0.00055,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,20,8,NA,NA,26,NA,NA,0.307692308,0.774,0.774,0.78,0,18,2022,Not Assessed
310,15/06/2022,WHO_bottles,5,2,jag,gpr,gpr,NA,NA,0.00127,0.00055,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,27,15,NA,NA,27,NA,NA,0.555555556,0.774,0.774,0.78,0,12,2022,Not Assessed
311,15/06/2022,WHO_bottles,5,3,jag,gpr,gpr,NA,NA,0.00127,0.00055,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,2,12,NA,NA,31,NA,NA,0.387096774,0.774,0.774,0.78,0,19,2022,Not Assessed
312,15/06/2022,WHO_bottles,5,4,jag,gpr,gpr,NA,NA,0.00127,0.00055,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,24,2,NA,NA,24,NA,NA,0.083333333,0.774,0.774,0.78,0,22,2022,Not Assessed
313,15/06/2022,WHO_bottles,5,5,jag,gpr,gpr,NA,NA,0.00127,0.00055,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,20,10,NA,NA,20,NA,NA,0.5,0.774,0.774,0.78,0,10,2022,Not Assessed
314,15/06/2022,WHO_bottles,5,6,jag,gpr,gpr,NA,NA,0.00127,0.00055,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,21,2,NA,NA,21,NA,NA,0.095238095,0.774,0.774,0.78,0,19,2022,Not Assessed
315,15/06/2022,WHO_bottles,5,7,jag,gpr,gpr,NA,NA,0.00127,0.00055,NA,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,24,11,NA,NA,24,NA,NA,0.458333333,0.774,0.774,0.78,0,13,2022,Not Assessed
316,15/06/2022,WHO_bottles,5,1,jag,jag,jag,NA,NA,0.00127,0.00055,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,0,NA,NA,21,NA,NA,0,0.774,0.774,0.78,0,21,2022,Not Assessed
317,15/06/2022,WHO_bottles,5,2,jag,jag,jag,NA,NA,0.00127,0.00055,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,0,NA,NA,28,NA,NA,0,0.774,0.774,0.78,0,28,2022,Not Assessed
318,15/06/2022,WHO_bottles,5,1,jag,jag,jag,NA,NA,0.00127,0.00055,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,28,6,NA,NA,26,NA,NA,0.230769231,0.774,0.774,0.78,0,20,2022,Not Assessed
319,15/06/2022,WHO_bottles,5,2,jag,jag,jag,NA,NA,0.00127,0.00055,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,14,NA,NA,27,NA,NA,0.518518519,0.774,0.774,0.78,0,13,2022,Not Assessed
320,15/06/2022,WHO_bottles,5,3,jag,jag,jag,NA,NA,0.00127,0.00055,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,31,10,NA,NA,31,NA,NA,0.322580645,0.774,0.774,0.78,0,21,2022,Not Assessed
321,15/06/2022,WHO_bottles,5,4,jag,jag,jag,NA,NA,0.00127,0.00055,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,1,2,NA,NA,24,NA,NA,0.083333333,0.774,0.774,0.78,0,22,2022,Not Assessed
322,15/06/2022,WHO_bottles,5,5,jag,jag,jag,NA,NA,0.00127,0.00055,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,20,11,NA,NA,20,NA,NA,0.55,0.774,0.774,0.78,0,9,2022,Not Assessed
323,15/06/2022,WHO_bottles,5,6,jag,jag,jag,NA,NA,0.00127,0.00055,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,19,3,NA,NA,21,NA,NA,0.142857143,0.774,0.774,0.78,0,18,2022,Not Assessed
324,15/06/2022,WHO_bottles,5,7,jag,jag,jag,NA,NA,0.00127,0.00055,2.9422,27.1,77.4,27,77.4,27,78,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,22,8,NA,NA,24,NA,NA,0.333333333,0.774,0.774,0.78,0,16,2022,Not Assessed
325,06/07/2022,WHO_bottles,6,1,gpr,gpr,gpr,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,1,NA,NA,25,NA,NA,0.04,0.777,0.773,0.773,0.4,24,2022,Not Assessed
326,06/07/2022,WHO_bottles,6,2,gpr,gpr,gpr,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,1,NA,NA,29,NA,NA,0.034482759,0.777,0.773,0.773,0.4,28,2022,Not Assessed
327,06/07/2022,WHO_bottles,6,1,gpr,gpr,gpr,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,7,2,NA,NA,29,NA,NA,0.068965517,0.777,0.773,0.773,0.4,27,2022,Not Assessed
328,06/07/2022,WHO_bottles,6,2,gpr,gpr,gpr,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,13,0,NA,NA,24,NA,NA,0,0.777,0.773,0.773,0.4,24,2022,Not Assessed
329,06/07/2022,WHO_bottles,6,3,gpr,gpr,gpr,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,23,5,NA,NA,30,NA,NA,0.166666667,0.777,0.773,0.773,0.4,25,2022,Not Assessed
330,06/07/2022,WHO_bottles,6,4,gpr,gpr,gpr,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,7,2,NA,NA,25,NA,NA,0.08,0.777,0.773,0.773,0.4,23,2022,Not Assessed
331,06/07/2022,WHO_bottles,6,5,gpr,gpr,gpr,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,11,NA,NA,25,NA,NA,0.44,0.777,0.773,0.773,0.4,14,2022,Not Assessed
332,06/07/2022,WHO_bottles,6,6,gpr,gpr,gpr,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,23,5,NA,NA,24,NA,NA,0.208333333,0.777,0.773,0.773,0.4,19,2022,Not Assessed
333,06/07/2022,WHO_bottles,6,7,gpr,gpr,gpr,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,10,13,NA,NA,28,NA,NA,0.464285714,0.777,0.773,0.773,0.4,15,2022,Not Assessed
334,06/07/2022,WHO_bottles,6,1,gpr,jag,jag,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,1,NA,NA,25,NA,NA,0.04,0.777,0.773,0.773,0.4,24,2022,Not Assessed
335,06/07/2022,WHO_bottles,6,2,gpr,jag,jag,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,1,NA,NA,29,NA,NA,0.034482759,0.777,0.773,0.773,0.4,28,2022,Not Assessed
336,06/07/2022,WHO_bottles,6,1,gpr,jag,jag,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,12,2,NA,NA,29,NA,NA,0.068965517,0.777,0.773,0.773,0.4,27,2022,Not Assessed
337,06/07/2022,WHO_bottles,6,2,gpr,jag,jag,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,17,0,NA,NA,24,NA,NA,0,0.777,0.773,0.773,0.4,24,2022,Not Assessed
338,06/07/2022,WHO_bottles,6,3,gpr,jag,jag,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,27,6,NA,NA,30,NA,NA,0.2,0.777,0.773,0.773,0.4,24,2022,Not Assessed
339,06/07/2022,WHO_bottles,6,4,gpr,jag,jag,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,12,2,NA,NA,25,NA,NA,0.08,0.777,0.773,0.773,0.4,23,2022,Not Assessed
340,06/07/2022,WHO_bottles,5,5,gpr,jag,jag,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,11,NA,NA,25,NA,NA,0.44,0.777,0.773,0.773,0.4,14,2022,Not Assessed
341,06/07/2022,WHO_bottles,6,6,gpr,jag,jag,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,21,5,NA,NA,24,NA,NA,0.208333333,0.777,0.773,0.773,0.4,19,2022,Not Assessed
